"","metrics_list..df..","Deviance","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.v_extra_ILFR","BRIA.BRIA.v_extra_ILFR",3.8361759832369,1.80913171722797,0.158197092321129,132.885557549748,56576.0753537001,56630.7708296009
"BRIA.BRIA.v_extra_SLFR","BRIA.BRIA.v_extra_SLFR",57.770353902808,19.8174477211613,2.78964439002324e-13,2.34330128761952e-10,56520.252153001,56583.0885291
"BRIA.BRIA.v_extra_UFR","BRIA.BRIA.v_extra_UFR",81.1176534293809,28.478210823985,1.05237066982862e-18,8.83991362656042e-16,56494.88359729,56556.6771075996
"BRIA.BRIA.v_extra_SLTFR","BRIA.BRIA.v_extra_SLTFR",336.522781907828,117.442761996267,2.26914754066525e-78,1.90608393415881e-75,56218.5876453837,56281.8677649056
"BRIA.BRIA.v_extra_CorticospinaltractR","BRIA.BRIA.v_extra_CorticospinaltractR",4.00980494775285,2.13900989645957,0.117573505604126,98.7617447074659,56575.5041541206,56628.6735764902
"BRIA.BRIA.v_extra_MediallemniscusR","BRIA.BRIA.v_extra_MediallemniscusR",15.0989112761963,5.07946037378063,0.0012708751631222,1.06753513702265,56565.9435667253,56628.3296728873
"BRIA.BRIA.v_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.v_extra_InferiorcerebellarpeduncleR",47.8737171155772,16.28660884342,5.32018116255425e-11,4.46895217654557e-08,56530.9227779583,56593.9100023824
"BRIA.BRIA.v_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.v_extra_SuperiorcerebellarpeduncleR",171.732765550347,179.296807947676,4.92290355698002e-42,4.13523898786321e-39,56393.6037503932,56441.3385189454
"BRIA.BRIA.v_extra_CerebralpeduncleR","BRIA.BRIA.v_extra_CerebralpeduncleR",674.119110373478,243.144613255972,6.50173580503832e-159,5.46145807623219e-156,55847.0532293931,55910.4026177795
"BRIA.BRIA.v_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.v_extra_AnteriorlimbofinternalcapsuleR",30.9991484986967,31.556969228243,9.30924133244862e-09,7.81976271925685e-06,56545.2149923522,56593.0485793671
"BRIA.BRIA.v_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.v_extra_.PosteriorlimbofinternalcapsuleR",214.392789832189,74.6103696305378,1.13555331124914e-49,9.53864781449276e-47,56351.3558069423,56414.6422324952
"BRIA.BRIA.v_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.v_extra_RetrolenticularpartofinternalcapsuleR",8.02470996390548,2.81682419900841,0.0366871095938979,30.8171720588743,56573.2194887635,56634.3857294487
"BRIA.BRIA.v_extra_AnteriorcoronaradiataR","BRIA.BRIA.v_extra_AnteriorcoronaradiataR",106.475518173287,38.9491581999046,1.12898509612284e-24,9.48347480743187e-22,56467.3504657602,56528.2294242587
"BRIA.BRIA.v_extra_SuperiorcoronaradiataR","BRIA.BRIA.v_extra_SuperiorcoronaradiataR",6.72557691108887,4.96282850915617,0.0143489559234236,12.0531229756758,56571.7944884269,56621.7971515505
"BRIA.BRIA.v_extra_PosteriorcoronaradiataR","BRIA.BRIA.v_extra_PosteriorcoronaradiataR",18.647377841924,19.8355803437391,7.94977072583368e-06,0.00667780740970029,56558.4043234394,56605.9945776796
"BRIA.BRIA.v_extra_PosteriorthalamicradiationR","BRIA.BRIA.v_extra_PosteriorthalamicradiationR",40.9099351673976,14.0893808334907,1.92895940393356e-09,1.62032589930419e-06,56538.4708851899,56601.7347266585
"BRIA.BRIA.v_extra_SagittalstratumR","BRIA.BRIA.v_extra_SagittalstratumR",42.5992504477726,42.1529812352092,1.72489732027687e-11,1.44891374903257e-08,56532.8043776764,56580.8027305034
"BRIA.BRIA.v_extra_ExternalcapsuleR","BRIA.BRIA.v_extra_ExternalcapsuleR",19.7096271573064,6.69811956491925,0.000119406332674817,0.100301319446846,56560.93878402,56623.0854778274
"BRIA.BRIA.v_extra_CingulumcingulategyrusR","BRIA.BRIA.v_extra_CingulumcingulategyrusR",190.31600981922,66.4884086511988,4.68118169820323e-44,3.93219262649071e-41,56377.288678903,56440.0231531361
"BRIA.BRIA.v_extra_CingulumhippocampusR","BRIA.BRIA.v_extra_CingulumhippocampusR",46.1192981102031,47.482198688178,2.26369904010108e-12,1.90150719368491e-09,56528.9679724866,56576.7432928928
"BRIA.BRIA.v_extra_Fornix_StriaterminalisR","BRIA.BRIA.v_extra_Fornix_StriaterminalisR",77.7213375826068,58.1793142658517,2.10491613391551e-19,1.76812955248903e-16,56495.5362308751,56545.4373472643
"BRIA.BRIA.v_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.v_extra_SuperiorlongitudinalfasciculusR",16.7773698323726,5.7430225687082,0.000515022674933225,0.432619046943909,56564.3133107493,56627.3711245385
"BRIA.BRIA.v_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.v_extra_SuperiorfrontooccipitalfasciculusR",12.8262114316312,4.33517650201597,0.00388488339611106,3.26330205273329,56568.5665418612,56631.6906613291
"BRIA.BRIA.v_extra_UncinatefasciculusR","BRIA.BRIA.v_extra_UncinatefasciculusR",19.7461171255163,6.61437518991899,0.000123653864793697,0.103869246426705,56561.0666108349,56623.8748677316
"BRIA.BRIA.v_extra_TapetumR","BRIA.BRIA.v_extra_TapetumR",235.322941980961,81.3635907894684,1.50014232995393e-54,1.2601195571613e-51,56328.6409486388,56391.8361255002
"BRIA.BRIA.v_extra_CINGR","BRIA.BRIA.v_extra_CINGR",5.00032194260712,5.32363702695198,0.020855327535779,17.5184751300543,56573.0324863203,56620.6142237121
"BRIA.BRIA.v_csf_ATRR","BRIA.BRIA.v_csf_ATRR",51.2025063868496,26.5924242079051,1.35657761067537e-12,1.13952519296731e-09,56524.9679944227,56578.5284513583
"BRIA.BRIA.v_csf_CSTR","BRIA.BRIA.v_csf_CSTR",2.74181424454582,2.90615952846913,0.0878496852851201,73.7937356395009,56575.458524082,56623.0633106573
"BRIA.BRIA.v_csf_CGR","BRIA.BRIA.v_csf_CGR",396.070361305847,137.030883121086,2.07646521718821e-92,1.74423078243809e-89,56153.4809336344,56216.5282941566
"BRIA.BRIA.v_csf_IFOFR","BRIA.BRIA.v_csf_IFOFR",124.461897122856,43.30012098882,1.03692593776777e-28,8.71017787724929e-26,56448.5815403355,56511.9124173847
"BRIA.BRIA.v_csf_ILFR","BRIA.BRIA.v_csf_ILFR",114.880809922532,39.310765141645,1.91931652610794e-26,1.61222588193067e-23,56458.8506280993,56521.9407187145
"BRIA.BRIA.v_csf_SLFR","BRIA.BRIA.v_csf_SLFR",397.416405102398,139.019028197576,9.11033590693584e-93,7.6526821618261e-90,56152.0600233457,56215.3128859022
"BRIA.BRIA.v_csf_UFR","BRIA.BRIA.v_csf_UFR",121.708052828708,42.1040771515939,4.67409059811597e-28,3.92623610241741e-25,56451.0601241805,56512.445443713
"BRIA.BRIA.v_csf_SLTFR","BRIA.BRIA.v_csf_SLTFR",278.970185289578,99.6216850583811,6.74581687252156e-65,5.66648617291811e-62,56281.2422978756,56344.4517222728
"BRIA.BRIA.v_csf_CorticospinaltractR","BRIA.BRIA.v_csf_CorticospinaltractR",23.6826932366675,8.30731381024508,1.3825224200664e-05,0.0116131883285578,56556.3387610689,56617.1442216328
"BRIA.BRIA.v_csf_MediallemniscusR","BRIA.BRIA.v_csf_MediallemniscusR",0.867137552158965,0.911994801407777,0.34134833216743,286.732599020641,56577.4776128297,56625.1236068677
"BRIA.BRIA.v_csf_InferiorcerebellarpeduncleR","BRIA.BRIA.v_csf_InferiorcerebellarpeduncleR",335.06132667555,119.953429947752,4.10617937401703e-78,3.4491906741743e-75,56220.2076541097,56283.591430736
"BRIA.BRIA.v_csf_SuperiorcerebellarpeduncleR","BRIA.BRIA.v_csf_SuperiorcerebellarpeduncleR",60.6801461814866,21.3617400991257,5.23381868658105e-14,4.39640769672808e-11,56516.5811931904,56577.263073331
"BRIA.BRIA.v_csf_CerebralpeduncleR","BRIA.BRIA.v_csf_CerebralpeduncleR",137.143370990005,46.5805982514468,1.3781606696545e-31,1.15765496250978e-28,56434.7315672041,56497.3912383911
"BRIA.BRIA.v_csf_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.v_csf_AnteriorlimbofinternalcapsuleR",218.099549155177,77.0596579819185,1.38168272190657e-50,1.16061348640152e-47,56347.3595447434,56410.7278183385
"BRIA.BRIA.v_csf_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.v_csf_.PosteriorlimbofinternalcapsuleR",10.6117559468075,3.62918842129852,0.0111753571916888,9.38730004101858,56570.587180433,56632.3111897306
"BRIA.BRIA.v_csf_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.v_csf_RetrolenticularpartofinternalcapsuleR",320.696041551331,110.941728774175,1.30818209496993e-74,1.09887295977475e-71,56235.8182089193,56299.005989284
"BRIA.BRIA.v_csf_AnteriorcoronaradiataR","BRIA.BRIA.v_csf_AnteriorcoronaradiataR",89.1370398048675,30.527970443201,1.71684353234529e-20,1.44214856717005e-17,56486.6070671269,56549.8026303942
"BRIA.BRIA.v_csf_SuperiorcoronaradiataR","BRIA.BRIA.v_csf_SuperiorcoronaradiataR",121.170153909774,42.1361967350599,6.03548323917073e-28,5.06980592090342e-25,56452.1268942779,56515.4410086879
"BRIA.BRIA.v_csf_PosteriorcoronaradiataR","BRIA.BRIA.v_csf_PosteriorcoronaradiataR",184.940311284216,65.6849521420891,7.51300757981266e-43,6.31092636704264e-40,56383.2693758353,56446.6537651588
"BRIA.BRIA.v_csf_PosteriorthalamicradiationR","BRIA.BRIA.v_csf_PosteriorthalamicradiationR",7.35165641830463,2.48150176068835,0.0555516188926353,46.6633598698137,56574.1526472421,56636.1579907918
"BRIA.BRIA.v_csf_SagittalstratumR","BRIA.BRIA.v_csf_SagittalstratumR",40.4959408348295,13.5921674925269,2.70734094954338e-09,2.27416639761644e-06,56538.7381951727,56601.2999634366
"BRIA.BRIA.v_csf_ExternalcapsuleR","BRIA.BRIA.v_csf_ExternalcapsuleR",551.628690781159,198.753062633716,1.51054916678421e-129,1.26886130009873e-126,55982.6523503384,56046.0261118275
"BRIA.BRIA.v_csf_CingulumcingulategyrusR","BRIA.BRIA.v_csf_CingulumcingulategyrusR",38.5860083513326,13.0654684210006,7.03913061875267e-09,5.91286971975224e-06,56540.8746206922,56603.776762967
"BRIA.BRIA.v_csf_CingulumhippocampusR","BRIA.BRIA.v_csf_CingulumhippocampusR",232.540995450963,81.2723276448973,6.19526598292115e-54,5.20402342565376e-51,56331.1688306714,56392.4237532062
"BRIA.BRIA.v_csf_Fornix_StriaterminalisR","BRIA.BRIA.v_csf_Fornix_StriaterminalisR",807.970856638247,285.498752287076,3.78325928817568e-191,3.17793780206757e-188,55697.7507678745,55760.7177605218
"BRIA.BRIA.v_csf_SuperiorlongitudinalfasciculusR","BRIA.BRIA.v_csf_SuperiorlongitudinalfasciculusR",242.382264334534,82.053829066366,3.89730768494052e-56,3.27373845535003e-53,56320.8957635844,56383.7501923704
"BRIA.BRIA.v_csf_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.v_csf_SuperiorfrontooccipitalfasciculusR",123.085684125963,41.7585957522491,2.54168552835743e-28,2.13501584382024e-25,56449.9447843264,56512.7968410066
"BRIA.BRIA.v_csf_UncinatefasciculusR","BRIA.BRIA.v_csf_UncinatefasciculusR",42.8320660781101,15.2839766406115,5.95063443130291e-10,4.99853292229445e-07,56535.5978575007,56595.6555392014
"BRIA.BRIA.v_csf_TapetumR","BRIA.BRIA.v_csf_TapetumR",20.1332144946755,6.98431496288595,8.91634041982856e-05,0.0748972595265599,56560.2648596495,56621.5413212761
"BRIA.BRIA.v_csf_CINGR","BRIA.BRIA.v_csf_CINGR",15.5344684120573,15.666347315822,5.12784927780499e-05,0.0430739339335619,56561.8160153679,56609.697811952
"BRIA.BRIA.micro_Rd_ATRR","BRIA.BRIA.micro_Rd_ATRR",123.135032474238,41.9934953258919,2.39302306739141e-28,2.01013937660878e-25,56449.8213711405,56512.3952761379
"BRIA.BRIA.micro_Rd_CSTR","BRIA.BRIA.micro_Rd_CSTR",81.4169862694544,27.6826647860752,1.07945809647301e-18,9.06744801037329e-16,56494.494646636,56556.0231644744
"BRIA.BRIA.micro_Rd_CGR","BRIA.BRIA.micro_Rd_CGR",1234.7506181057,463.745039986709,4.43936748658829e-296,3.72906868873417e-293,55214.7096874871,55278.0918886285
"BRIA.BRIA.micro_Rd_IFOFR","BRIA.BRIA.micro_Rd_IFOFR",215.534727363531,77.1116834923869,5.0333012050359e-50,4.22797301223016e-47,56350.1452318494,56413.5379622895
"BRIA.BRIA.micro_Rd_ILFR","BRIA.BRIA.micro_Rd_ILFR",35.4563588388155,12.3499242061346,3.16530856524646e-08,2.65885919480702e-05,56544.3442850162,56607.6826216325
"BRIA.BRIA.micro_Rd_SLFR","BRIA.BRIA.micro_Rd_SLFR",340.001132144214,119.533173817333,3.23628721975325e-79,2.71848126459273e-76,56214.7976566592,56278.093486971
"BRIA.BRIA.micro_Rd_UFR","BRIA.BRIA.micro_Rd_UFR",664.553531750586,244.979565186925,1.07140595590264e-156,8.9998100295822e-154,55857.6865101948,55921.0835856644
"BRIA.BRIA.micro_Rd_SLTFR","BRIA.BRIA.micro_Rd_SLTFR",42.364281461927,14.8142839043152,8.37645218885415e-10,7.03621983863749e-07,56536.93324588,56600.2919230418
"BRIA.BRIA.micro_Rd_CorticospinaltractR","BRIA.BRIA.micro_Rd_CorticospinaltractR",9.46655611776077,3.60174546171114,0.0147350125467094,12.3774105392359,56571.0608741503,56629.7976575308
"BRIA.BRIA.micro_Rd_MediallemniscusR","BRIA.BRIA.micro_Rd_MediallemniscusR",1.36114341083885,1.4405736022238,0.230385901333322,193.52415711999,56576.9398350647,56624.5522410674
"BRIA.BRIA.micro_Rd_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_Rd_InferiorcerebellarpeduncleR",460.835813583133,166.202190070488,6.43142436988131e-108,5.4023964707003e-105,56082.5824954556,56145.9678846929
"BRIA.BRIA.micro_Rd_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_Rd_SuperiorcerebellarpeduncleR",31.6864142271552,10.8932880176185,2.38748302265608e-07,0.000200548573903111,56547.9009672964,56609.2997289858
"BRIA.BRIA.micro_Rd_CerebralpeduncleR","BRIA.BRIA.micro_Rd_CerebralpeduncleR",23.7509498329673,25.3038082119964,4.596529305153e-07,0.000386108461632852,56552.9286132022,56600.5119801442
"BRIA.BRIA.micro_Rd_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Rd_AnteriorlimbofinternalcapsuleR",687.39418147612,249.572115345387,3.91717924179926e-162,3.29043056311138e-159,55832.2509862765,55895.3905046689
"BRIA.BRIA.micro_Rd_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Rd_.PosteriorlimbofinternalcapsuleR",149.541469920296,51.0086545035353,1.75709925162476e-34,1.4759633713648e-31,56421.0858008655,56482.7072282983
"BRIA.BRIA.micro_Rd_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_Rd_RetrolenticularpartofinternalcapsuleR",351.399621252123,125.91997665369,5.68264441853143e-82,4.7734213115664e-79,56202.382735621,56265.7686493549
"BRIA.BRIA.micro_Rd_AnteriorcoronaradiataR","BRIA.BRIA.micro_Rd_AnteriorcoronaradiataR",413.738950009229,147.856531007828,1.0401961418869e-96,8.73764759184995e-94,56134.0067293012,56196.5244746116
"BRIA.BRIA.micro_Rd_SuperiorcoronaradiataR","BRIA.BRIA.micro_Rd_SuperiorcoronaradiataR",254.157120374894,89.7877424051659,4.91043212325511e-59,4.1247629835343e-56,56308.2400721734,56371.5942597153
"BRIA.BRIA.micro_Rd_PosteriorcoronaradiataR","BRIA.BRIA.micro_Rd_PosteriorcoronaradiataR",416.106075687647,150.558512237017,2.58827630058622e-97,2.17415209249243e-94,56131.6352192394,56195.0286642386
"BRIA.BRIA.micro_Rd_PosteriorthalamicradiationR","BRIA.BRIA.micro_Rd_PosteriorthalamicradiationR",92.909025802317,32.155120410531,2.17089380708737e-21,1.82355079795339e-18,56482.5729053638,56545.8733453598
"BRIA.BRIA.micro_Rd_SagittalstratumR","BRIA.BRIA.micro_Rd_SagittalstratumR",75.9491135794196,26.811285585777,1.58664492685357e-17,1.332781738557e-14,56500.8454881644,56564.2298759352
"BRIA.BRIA.micro_Rd_ExternalcapsuleR","BRIA.BRIA.micro_Rd_ExternalcapsuleR",946.155577387486,351.192599373493,5.75436996123973e-225,4.83367076744137e-222,55542.5898941822,55605.663570798
"BRIA.BRIA.micro_Rd_CingulumcingulategyrusR","BRIA.BRIA.micro_Rd_CingulumcingulategyrusR",45.8951594560858,16.1114451162421,1.28794956451405e-10,1.0818776341918e-07,56532.714417627,56594.3806691831
"BRIA.BRIA.micro_Rd_CingulumhippocampusR","BRIA.BRIA.micro_Rd_CingulumhippocampusR",218.355164179477,74.7350115130191,1.51562973754037e-50,1.27312897953391e-47,56346.8490933688,56409.2924782862
"BRIA.BRIA.micro_Rd_Fornix_StriaterminalisR","BRIA.BRIA.micro_Rd_Fornix_StriaterminalisR",1010.75080939116,373.085198410206,9.4895698986245e-241,7.97123871484458e-238,55469.714484114,55533.0827022634
"BRIA.BRIA.micro_Rd_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_Rd_SuperiorlongitudinalfasciculusR",166.751142961286,59.1141063701127,1.33302328459962e-38,1.11973955906368e-35,56402.9380850991,56466.3214108753
"BRIA.BRIA.micro_Rd_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_Rd_SuperiorfrontooccipitalfasciculusR",855.011649865759,314.134735319291,1.01507647589704e-202,8.52664239753513e-200,55645.1578637231,55708.5362631757
"BRIA.BRIA.micro_Rd_UncinatefasciculusR","BRIA.BRIA.micro_Rd_UncinatefasciculusR",40.2779016139866,13.769953951922,2.77997543577039e-09,2.33517936604712e-06,56539.1133760616,56602.2341585065
"BRIA.BRIA.micro_Rd_TapetumR","BRIA.BRIA.micro_Rd_TapetumR",102.099583191419,34.7392341759749,1.80781173290996e-23,1.51856185564436e-20,56472.593648983,56535.5690622381
"BRIA.BRIA.micro_Rd_CINGR","BRIA.BRIA.micro_Rd_CINGR",37.8645451944285,30.9402165927405,3.90186103647027e-10,3.27756327063503e-07,56538.1973350983,56587.4222093416
"BRIA.BRIA.micro_FA_ATRR","BRIA.BRIA.micro_FA_ATRR",75.1080216500559,26.0017517640048,2.76562880025864e-17,2.32312819221726e-14,56501.7243048891,56565.0060697761
"BRIA.BRIA.micro_FA_CSTR","BRIA.BRIA.micro_FA_CSTR",62.8969391899009,21.805739100227,1.76073715488958e-14,1.47901921010725e-11,56514.8617130823,56578.1717365041
"BRIA.BRIA.micro_FA_CGR","BRIA.BRIA.micro_FA_CGR",971.877954513184,360.504818654781,2.99134079942653e-231,2.51272627151829e-228,55513.6507915079,55577.0371320431
"BRIA.BRIA.micro_FA_IFOFR","BRIA.BRIA.micro_FA_IFOFR",523.429042838772,191.149769789869,7.24294379053769e-123,6.08407278405166e-120,56013.4977242584,56075.9058645972
"BRIA.BRIA.micro_FA_ILFR","BRIA.BRIA.micro_FA_ILFR",40.1357811134949,13.8683968844572,2.84776208018517e-09,2.39212014735554e-06,56539.3064908279,56602.587857093
"BRIA.BRIA.micro_FA_SLFR","BRIA.BRIA.micro_FA_SLFR",538.410807516473,195.234067341599,2.04917261585593e-126,1.72130499731898e-123,55997.1517657666,56060.2136708725
"BRIA.BRIA.micro_FA_UFR","BRIA.BRIA.micro_FA_UFR",344.840332691707,124.493544913804,1.89529808277166e-80,1.59205038952819e-77,56209.5431675616,56272.9379069026
"BRIA.BRIA.micro_FA_SLTFR","BRIA.BRIA.micro_FA_SLTFR",16.9539689993035,5.82416246413271,0.000465272703370345,0.39082907083109,56564.1658943368,56627.3899552432
"BRIA.BRIA.micro_FA_CorticospinaltractR","BRIA.BRIA.micro_FA_CorticospinaltractR",1.24869629989553,1.11023210369098,0.303721327795079,255.125915347867,56577.3193369589,56625.9580706457
"BRIA.BRIA.micro_FA_MediallemniscusR","BRIA.BRIA.micro_FA_MediallemniscusR",0.225262850573927,0.238560694971756,0.628004771721361,527.524008245943,56578.1559057477,56625.7645697601
"BRIA.BRIA.micro_FA_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_FA_InferiorcerebellarpeduncleR",503.767928329507,179.845803988742,4.26903735296645e-118,3.58599137649182e-115,56035.3813844696,56098.7244993693
